subject_id,session_id,block_index,rewarded_modality,vis_dprime,aud_dprime,cross_modality_dprime,is_first_block_aud,target,response_rate
664851,664851_2023-11-13,0,aud,-0.024995864722127337,2.882013776498253,3.646170221177803,true,vis,0.0
664851,664851_2023-11-13,0,aud,-0.024995864722127337,2.882013776498253,3.646170221177803,true,aud,1.0
664851,664851_2023-11-13,1,vis,2.4963740699086325,-0.6858119905876092,3.351520654760515,true,vis,1.0
664851,664851_2023-11-13,1,vis,2.4963740699086325,-0.6858119905876092,3.351520654760515,true,aud,0.05263157894736842
664851,664851_2023-11-13,2,aud,-0.31511035758858164,2.100566622468929,1.8113973386804152,true,vis,0.35
664851,664851_2023-11-13,2,aud,-0.31511035758858164,2.100566622468929,1.8113973386804152,true,aud,0.9523809523809523
664851,664851_2023-11-13,3,vis,2.1317924725095994,-0.6858119905876092,0.03243056054037918,true,vis,0.6666666666666666
664851,664851_2023-11-13,3,vis,2.1317924725095994,-0.6858119905876092,0.03243056054037918,true,aud,0.6842105263157895
664851,664851_2023-11-13,4,aud,-0.29464956641728746,3.646170221177803,2.4963740699086325,true,vis,0.2222222222222222
664851,664851_2023-11-13,4,aud,-0.29464956641728746,3.646170221177803,2.4963740699086325,true,aud,1.0
664851,664851_2023-11-13,5,vis,2.3453153072894297,-0.36674516651700384,2.993226872054329,true,vis,1.0
664851,664851_2023-11-13,5,vis,2.3453153072894297,-0.36674516651700384,2.993226872054329,true,aud,0.1
664851,664851_2023-11-15,0,aud,0.0,1.9308657209115123,2.4963740699086325,true,vis,0.2222222222222222
664851,664851_2023-11-15,0,aud,0.0,1.9308657209115123,2.4963740699086325,true,aud,1.0
664851,664851_2023-11-15,1,vis,3.395539698203642,-0.9235305950462647,2.425175821448251,true,vis,1.0
664851,664851_2023-11-15,1,vis,3.395539698203642,-0.9235305950462647,2.425175821448251,true,aud,0.25
664851,664851_2023-11-15,2,aud,0.02677809291177846,1.9140386117499604,3.916480778053474,true,vis,0.0
664851,664851_2023-11-15,2,aud,0.02677809291177846,1.9140386117499604,3.916480778053474,true,aud,1.0
664851,664851_2023-11-15,3,vis,3.957017711435971,-0.632954259510957,2.6085419984329206,true,vis,1.0
664851,664851_2023-11-15,3,vis,3.957017711435971,-0.632954259510957,2.6085419984329206,true,aud,0.2777777777777778
664851,664851_2023-11-15,4,aud,-0.023425685797271445,3.16943558095915,3.2712057208483616,true,aud,1.0
664851,664851_2023-11-15,4,aud,-0.023425685797271445,3.16943558095915,3.2712057208483616,true,vis,0.10526315789473684
664851,664851_2023-11-15,5,vis,3.257474480548738,-0.6784124189954541,2.5612346444094287,true,vis,1.0
664851,664851_2023-11-15,5,vis,3.257474480548738,-0.6784124189954541,2.5612346444094287,true,aud,0.3
664851,664851_2023-11-16,0,vis,3.0499251872611057,-0.3401077259017846,1.6584186634454325,false,vis,1.0
664851,664851_2023-11-16,0,vis,3.0499251872611057,-0.3401077259017846,1.6584186634454325,false,aud,0.4
664851,664851_2023-11-16,1,aud,0.04842155051939878,2.9826484022790933,2.4311408544603763,false,vis,0.35294117647058826
